Date,PM2.5,Site Name,CBSA_NAME,STATE,COUNTY,Month
2020-06-15,2.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-16,2.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-17,1.8,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-18,2.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-19,6.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-20,6.8,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-21,5.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-22,6.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-23,6.3,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-24,7.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-25,8.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-26,8.0,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-27,6.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-28,9.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-29,4.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-06-30,5.9,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,6
2020-07-01,9.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-02,9.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-03,8.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-04,39.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-05,12.3,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-06,7.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-07,6.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-08,7.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-09,8.3,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-10,6.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-11,5.0,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-12,5.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-13,7.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-14,10.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-15,8.4,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-16,5.8,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-22,4.0,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-23,5.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-24,6.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-25,6.8,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-26,7.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-27,4.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-28,5.4,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-29,5.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-30,5.8,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-07-31,6.0,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,7
2020-08-01,5.3,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-02,4.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-03,4.8,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-04,4.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-05,5.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-06,6.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-07,6.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-08,7.8,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-09,8.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-10,6.9,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-11,8.4,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-12,5.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-13,4.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-14,6.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-15,7.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-16,4.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-17,13.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-18,15.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-19,34.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-20,126.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-21,57.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-22,100.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-23,60.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-24,93.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-25,35.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-26,31.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-27,17.0,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-28,30.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-29,37.8,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-30,39.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-08-31,50.6,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,8
2020-09-01,33.0,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-02,19.0,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-03,18.1,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-04,26.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-05,41.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-06,26.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-07,18.0,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-08,61.5,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-09,49.7,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-09-10,45.2,Roseville-N Sunrise Ave,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,9
2020-01-01,1.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-02,2.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-03,4.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-04,3.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-05,1.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-06,3.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-07,3.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-08,3.4,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-09,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-10,3.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-11,0.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-12,1.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-13,0.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-14,0.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-15,2.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-16,1.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-17,0.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-18,1.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-19,4.4,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-20,2.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-21,2.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-22,2.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-23,4.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-24,3.1,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-25,2.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-26,1.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-27,2.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-28,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-29,2.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-30,2.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-31,4.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-02-01,4.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-02,2.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-03,0.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-04,1.4,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-05,2.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-06,3.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-07,2.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-08,2.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-09,2.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-10,2.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-11,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-12,3.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-13,4.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-14,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-15,4.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-16,2.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-17,4.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-18,6.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-19,4.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-20,3.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-21,3.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-22,2.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-23,2.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-24,2.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-25,3.1,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-26,5.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-27,10.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-28,6.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-02-29,4.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,2
2020-03-01,2.1,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-02,0.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-03,1.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-04,3.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-05,11.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-06,2.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-07,4.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-08,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-09,2.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-10,2.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-11,1.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-12,1.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-13,5.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-14,2.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-15,0.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-16,0.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-17,0.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-18,2.1,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-19,3.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-20,1.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-21,2.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-22,1.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-23,3.4,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-24,0.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-25,2.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-26,1.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-27,1.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-28,1.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-29,1.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-30,2.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-03-31,0.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,3
2020-04-01,1.4,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-02,0.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-03,1.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-04,1.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-05,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-06,1.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-07,2.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-08,2.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-09,3.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-10,1.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-11,3.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-12,2.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-13,3.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-14,2.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-15,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-16,2.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-17,2.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-18,2.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-19,2.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-20,3.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-21,5.1,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-22,2.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-23,2.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-24,3.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-25,1.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-26,2.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-27,4.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-28,1.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-29,5.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-04-30,4.1,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,4
2020-05-01,4.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-02,2.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-03,2.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-04,1.5,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-05,3.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-06,3.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-07,1.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-08,3.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-09,5.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-10,7.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-11,4.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-12,1.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-13,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-14,2.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-15,3.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-16,2.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-17,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-18,0.3,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-19,0.2,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-20,0.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-21,3.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-22,2.7,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-23,1.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-24,1.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-25,3.1,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-26,4.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-27,2.8,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-28,1.9,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-29,4.0,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-30,4.4,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-05-31,4.6,Tahoe City-Fairway Drive,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,5
2020-01-04,15.5,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-05,13.4,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-06,10.8,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-07,16.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
2020-01-08,11.2,Lincoln-2885 Moore Road,"Sacramento--Roseville--Arden-Arcade, CA",California,Placer,1
