Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
8/23/2019 8:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/23/2019 9:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/23/2019 10:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/23/2019 11:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/23/2019 12:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/23/2019 1:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/23/2019 2:00:00 PM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/23/2019 3:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/23/2019 4:00:00 PM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/23/2019 5:00:00 PM,Banning,1,1-hr,µg/m3,N/A,N/A,
8/23/2019 6:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/23/2019 7:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/23/2019 8:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/23/2019 9:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/23/2019 10:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/23/2019 11:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/24/2019 12:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/24/2019 1:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/24/2019 2:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/24/2019 3:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/24/2019 4:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/24/2019 5:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/24/2019 6:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/24/2019 7:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/24/2019 8:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/24/2019 9:00:00 AM,Banning,13,1-hr,µg/m3,N/A,N/A,
8/24/2019 10:00:00 AM,Banning,19,1-hr,µg/m3,N/A,N/A,
8/24/2019 11:00:00 AM,Banning,18,1-hr,µg/m3,N/A,N/A,
8/24/2019 12:00:00 PM,Banning,19,1-hr,µg/m3,N/A,N/A,
8/24/2019 1:00:00 PM,Banning,17,1-hr,µg/m3,N/A,N/A,
8/24/2019 2:00:00 PM,Banning,21,1-hr,µg/m3,N/A,N/A,
8/24/2019 3:00:00 PM,Banning,18,1-hr,µg/m3,N/A,N/A,
8/24/2019 4:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/24/2019 5:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/24/2019 6:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/24/2019 7:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/24/2019 8:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/24/2019 9:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/24/2019 10:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/24/2019 11:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/25/2019 12:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/25/2019 1:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/25/2019 2:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/25/2019 3:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/25/2019 4:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 5:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/25/2019 6:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 7:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/25/2019 8:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 9:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/25/2019 10:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 11:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 12:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 1:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 2:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/25/2019 3:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/25/2019 4:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/25/2019 5:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/25/2019 6:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 7:00:00 PM,Banning,1,1-hr,µg/m3,N/A,N/A,
8/25/2019 8:00:00 PM,Banning,3,1-hr,µg/m3,N/A,N/A,
8/25/2019 9:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/25/2019 10:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/25/2019 11:00:00 PM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/26/2019 12:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/26/2019 1:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/26/2019 2:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/26/2019 3:00:00 AM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/26/2019 4:00:00 AM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/26/2019 5:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/26/2019 6:00:00 AM,Banning,1,1-hr,µg/m3,N/A,N/A,
8/26/2019 7:00:00 AM,Banning,0,1-hr,µg/m3,N/A,N/A,
8/26/2019 8:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/26/2019 9:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/26/2019 10:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/26/2019 11:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/26/2019 12:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/26/2019 1:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/26/2019 2:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/26/2019 3:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/26/2019 4:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/26/2019 5:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/26/2019 6:00:00 PM,Banning,3,1-hr,µg/m3,N/A,N/A,
8/26/2019 7:00:00 PM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/26/2019 8:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/26/2019 9:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/26/2019 10:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/26/2019 11:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/27/2019 12:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/27/2019 1:00:00 AM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/27/2019 2:00:00 AM,Banning,1,1-hr,µg/m3,N/A,N/A,
8/27/2019 3:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/27/2019 4:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/27/2019 5:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/27/2019 6:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/27/2019 7:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/27/2019 8:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/27/2019 10:00:00 AM,Banning,18,1-hr,µg/m3,N/A,N/A,
8/27/2019 11:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/27/2019 12:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/27/2019 1:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/27/2019 2:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/27/2019 3:00:00 PM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/27/2019 4:00:00 PM,Banning,17,1-hr,µg/m3,N/A,N/A,
8/27/2019 5:00:00 PM,Banning,13,1-hr,µg/m3,N/A,N/A,
8/27/2019 6:00:00 PM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/27/2019 7:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/27/2019 8:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/27/2019 9:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/27/2019 10:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/27/2019 11:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/28/2019 12:00:00 AM,Banning,15,1-hr,µg/m3,N/A,N/A,
8/28/2019 1:00:00 AM,Banning,16,1-hr,µg/m3,N/A,N/A,
8/28/2019 2:00:00 AM,Banning,17,1-hr,µg/m3,N/A,N/A,
8/28/2019 3:00:00 AM,Banning,13,1-hr,µg/m3,N/A,N/A,
8/28/2019 4:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/28/2019 5:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/28/2019 6:00:00 AM,Banning,17,1-hr,µg/m3,N/A,N/A,
8/28/2019 7:00:00 AM,Banning,20,1-hr,µg/m3,N/A,N/A,
8/28/2019 8:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/28/2019 9:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/28/2019 10:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/28/2019 11:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/28/2019 12:00:00 PM,Banning,13,1-hr,µg/m3,N/A,N/A,
8/28/2019 1:00:00 PM,Banning,13,1-hr,µg/m3,N/A,N/A,
8/28/2019 2:00:00 PM,Banning,17,1-hr,µg/m3,N/A,N/A,
8/28/2019 3:00:00 PM,Banning,17,1-hr,µg/m3,N/A,N/A,
8/28/2019 4:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/28/2019 5:00:00 PM,Banning,15,1-hr,µg/m3,N/A,N/A,
8/28/2019 6:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/28/2019 7:00:00 PM,Banning,19,1-hr,µg/m3,N/A,N/A,
8/28/2019 8:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/28/2019 9:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/28/2019 10:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/28/2019 11:00:00 PM,Banning,15,1-hr,µg/m3,N/A,N/A,
8/29/2019 12:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/29/2019 1:00:00 AM,Banning,15,1-hr,µg/m3,N/A,N/A,
8/29/2019 2:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/29/2019 3:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/29/2019 4:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/29/2019 5:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/29/2019 6:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/29/2019 7:00:00 AM,Banning,25,1-hr,µg/m3,N/A,N/A,
8/29/2019 8:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/29/2019 9:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/29/2019 10:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/29/2019 11:00:00 AM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/29/2019 12:00:00 PM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/29/2019 1:00:00 PM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/29/2019 2:00:00 PM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/29/2019 3:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/29/2019 4:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/29/2019 5:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/29/2019 6:00:00 PM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/29/2019 7:00:00 PM,Banning,19,1-hr,µg/m3,N/A,N/A,
8/29/2019 8:00:00 PM,Banning,17,1-hr,µg/m3,N/A,N/A,
8/29/2019 9:00:00 PM,Banning,17,1-hr,µg/m3,N/A,N/A,
8/29/2019 10:00:00 PM,Banning,22,1-hr,µg/m3,N/A,N/A,
8/29/2019 11:00:00 PM,Banning,24,1-hr,µg/m3,N/A,N/A,
8/30/2019 12:00:00 AM,Banning,21,1-hr,µg/m3,N/A,N/A,
8/30/2019 1:00:00 AM,Banning,20,1-hr,µg/m3,N/A,N/A,
8/30/2019 2:00:00 AM,Banning,19,1-hr,µg/m3,N/A,N/A,
8/30/2019 3:00:00 AM,Banning,16,1-hr,µg/m3,N/A,N/A,
8/30/2019 4:00:00 AM,Banning,15,1-hr,µg/m3,N/A,N/A,
8/30/2019 5:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/30/2019 6:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/30/2019 7:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/30/2019 8:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/30/2019 9:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/30/2019 10:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/30/2019 11:00:00 AM,Banning,21,1-hr,µg/m3,N/A,N/A,
8/30/2019 12:00:00 PM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/30/2019 1:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/30/2019 2:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/30/2019 3:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/30/2019 4:00:00 PM,Banning,18,1-hr,µg/m3,N/A,N/A,
8/30/2019 5:00:00 PM,Banning,13,1-hr,µg/m3,N/A,N/A,
8/30/2019 6:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
8/30/2019 7:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/30/2019 8:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/30/2019 9:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/30/2019 10:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/30/2019 11:00:00 PM,Banning,19,1-hr,µg/m3,N/A,N/A,
8/31/2019 12:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/31/2019 1:00:00 AM,Banning,20,1-hr,µg/m3,N/A,N/A,
8/31/2019 2:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
8/31/2019 3:00:00 AM,Banning,13,1-hr,µg/m3,N/A,N/A,
8/31/2019 4:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
8/31/2019 5:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/31/2019 6:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
8/31/2019 7:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
8/31/2019 8:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
8/31/2019 9:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/31/2019 10:00:00 AM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/31/2019 11:00:00 AM,Banning,4,1-hr,µg/m3,N/A,N/A,
8/31/2019 12:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/31/2019 1:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/31/2019 2:00:00 PM,Banning,5,1-hr,µg/m3,N/A,N/A,
8/31/2019 3:00:00 PM,Banning,3,1-hr,µg/m3,N/A,N/A,
8/31/2019 4:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
8/31/2019 5:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/31/2019 6:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
8/31/2019 7:00:00 PM,Banning,49,1-hr,µg/m3,N/A,N/A,
8/31/2019 8:00:00 PM,Banning,20,1-hr,µg/m3,N/A,N/A,
8/31/2019 9:00:00 PM,Banning,21,1-hr,µg/m3,N/A,N/A,
8/31/2019 10:00:00 PM,Banning,24,1-hr,µg/m3,N/A,N/A,
8/31/2019 11:00:00 PM,Banning,18,1-hr,µg/m3,N/A,N/A,
9/1/2019 12:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
9/1/2019 1:00:00 AM,Banning,13,1-hr,µg/m3,N/A,N/A,
9/1/2019 2:00:00 AM,Banning,18,1-hr,µg/m3,N/A,N/A,
9/1/2019 3:00:00 AM,Banning,17,1-hr,µg/m3,N/A,N/A,
9/1/2019 4:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/1/2019 5:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/1/2019 6:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/1/2019 7:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/1/2019 8:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/1/2019 9:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/1/2019 10:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/1/2019 11:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/1/2019 12:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
9/1/2019 1:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/1/2019 2:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
9/1/2019 3:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/1/2019 4:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/1/2019 5:00:00 PM,Banning,12,1-hr,µg/m3,N/A,N/A,
9/1/2019 6:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/2/2019 5:00:00 AM,Banning,15,1-hr,µg/m3,N/A,N/A,
9/2/2019 6:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
9/2/2019 7:00:00 AM,Banning,20,1-hr,µg/m3,N/A,N/A,
9/2/2019 8:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/2/2019 9:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/2/2019 10:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/2/2019 11:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
9/2/2019 12:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/2/2019 1:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/2/2019 2:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/2/2019 3:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/2/2019 4:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/2/2019 5:00:00 PM,Banning,15,1-hr,µg/m3,N/A,N/A,
9/2/2019 6:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
9/2/2019 7:00:00 PM,Banning,13,1-hr,µg/m3,N/A,N/A,
9/2/2019 8:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
9/2/2019 9:00:00 PM,Banning,2,1-hr,µg/m3,N/A,N/A,
9/2/2019 10:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
9/2/2019 11:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
9/3/2019 12:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/3/2019 1:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
9/3/2019 2:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/3/2019 3:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/3/2019 4:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/3/2019 5:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/3/2019 6:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
9/3/2019 7:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/3/2019 8:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/3/2019 9:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/3/2019 10:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/3/2019 11:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
9/3/2019 12:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/3/2019 1:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/3/2019 2:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/3/2019 3:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/3/2019 4:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/3/2019 5:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/3/2019 6:00:00 PM,Banning,16,1-hr,µg/m3,N/A,N/A,
9/3/2019 7:00:00 PM,Banning,21,1-hr,µg/m3,N/A,N/A,
9/3/2019 8:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/3/2019 11:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/4/2019 12:00:00 AM,Banning,18,1-hr,µg/m3,N/A,N/A,
9/4/2019 1:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/4/2019 2:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
9/4/2019 3:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/4/2019 4:00:00 AM,Banning,7,1-hr,µg/m3,N/A,N/A,
9/4/2019 5:00:00 AM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/4/2019 6:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/4/2019 7:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
9/4/2019 8:00:00 AM,Banning,4,1-hr,µg/m3,N/A,N/A,
9/4/2019 9:00:00 AM,Banning,5,1-hr,µg/m3,N/A,N/A,
9/4/2019 10:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
9/4/2019 11:00:00 AM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/4/2019 12:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/4/2019 1:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/4/2019 2:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/4/2019 3:00:00 PM,Banning,18,1-hr,µg/m3,N/A,N/A,
9/4/2019 4:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/4/2019 5:00:00 PM,Banning,7,1-hr,µg/m3,N/A,N/A,
9/4/2019 6:00:00 PM,Banning,54,1-hr,µg/m3,N/A,N/A,
9/4/2019 7:00:00 PM,Banning,44,1-hr,µg/m3,N/A,N/A,
9/4/2019 8:00:00 PM,Banning,29,1-hr,µg/m3,N/A,N/A,
9/4/2019 9:00:00 PM,Banning,13,1-hr,µg/m3,N/A,N/A,
9/4/2019 10:00:00 PM,Banning,13,1-hr,µg/m3,N/A,N/A,
9/4/2019 11:00:00 PM,Banning,15,1-hr,µg/m3,N/A,N/A,
9/5/2019 12:00:00 AM,Banning,22,1-hr,µg/m3,N/A,N/A,
9/5/2019 1:00:00 AM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/5/2019 2:00:00 AM,Banning,18,1-hr,µg/m3,N/A,N/A,
9/5/2019 3:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/5/2019 4:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
9/5/2019 5:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
9/5/2019 6:00:00 AM,Banning,13,1-hr,µg/m3,N/A,N/A,
9/5/2019 7:00:00 AM,Banning,17,1-hr,µg/m3,N/A,N/A,
9/5/2019 8:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
9/5/2019 9:00:00 AM,Banning,15,1-hr,µg/m3,N/A,N/A,
9/5/2019 10:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
9/5/2019 11:00:00 AM,Banning,15,1-hr,µg/m3,N/A,N/A,
9/5/2019 12:00:00 PM,Banning,10,1-hr,µg/m3,N/A,N/A,
9/5/2019 1:00:00 PM,Banning,19,1-hr,µg/m3,N/A,N/A,
9/5/2019 2:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/5/2019 3:00:00 PM,Banning,9,1-hr,µg/m3,N/A,N/A,
9/5/2019 4:00:00 PM,Banning,24,1-hr,µg/m3,N/A,N/A,
9/5/2019 5:00:00 PM,Banning,30,1-hr,µg/m3,N/A,N/A,
9/5/2019 6:00:00 PM,Banning,16,1-hr,µg/m3,N/A,N/A,
9/5/2019 7:00:00 PM,Banning,22,1-hr,µg/m3,N/A,N/A,
9/5/2019 8:00:00 PM,Banning,22,1-hr,µg/m3,N/A,N/A,
9/5/2019 9:00:00 PM,Banning,12,1-hr,µg/m3,N/A,N/A,
9/5/2019 10:00:00 PM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/5/2019 11:00:00 PM,Banning,15,1-hr,µg/m3,N/A,N/A,
9/6/2019 12:00:00 AM,Banning,17,1-hr,µg/m3,N/A,N/A,
9/6/2019 1:00:00 AM,Banning,14,1-hr,µg/m3,N/A,N/A,
9/6/2019 2:00:00 AM,Banning,17,1-hr,µg/m3,N/A,N/A,
9/6/2019 3:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/6/2019 4:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/6/2019 5:00:00 AM,Banning,16,1-hr,µg/m3,N/A,N/A,
9/6/2019 6:00:00 AM,Banning,16,1-hr,µg/m3,N/A,N/A,
9/6/2019 7:00:00 AM,Banning,17,1-hr,µg/m3,N/A,N/A,
9/6/2019 8:00:00 AM,Banning,12,1-hr,µg/m3,N/A,N/A,
9/6/2019 9:00:00 AM,Banning,13,1-hr,µg/m3,N/A,N/A,
9/6/2019 10:00:00 AM,Banning,11,1-hr,µg/m3,N/A,N/A,
9/6/2019 11:00:00 AM,Banning,6,1-hr,µg/m3,N/A,N/A,
9/6/2019 12:00:00 PM,Banning,3,1-hr,µg/m3,N/A,N/A,
9/6/2019 1:00:00 PM,Banning,4,1-hr,µg/m3,N/A,N/A,
9/6/2019 2:00:00 PM,Banning,6,1-hr,µg/m3,N/A,N/A,
9/6/2019 3:00:00 PM,Banning,8,1-hr,µg/m3,N/A,N/A,
9/6/2019 4:00:00 PM,Banning,14,1-hr,µg/m3,N/A,N/A,
